,id,mean_h,mean_s,mean_v,dominant_h,dominant_s,dominant_v,max_colorname
1394,7064161841068494085,0.41939649394914214,0.33979372510723044,0.4828835880055148,0.0666666666666666,0.5254901960784314,0.6313725490196078,gray
1395,7243759291016957210,0.32316133918845313,0.2637680419389977,0.42649356617647055,0.0,0.0,0.0,orange
1396,7217432095067491589,0.5547645186546839,0.19553972630718947,0.4053815189270152,0.6666666666666666,0.1372549019607843,0.2666666666666666,gray
1397,7319466819096530209,0.4975422113289759,0.196058857570806,0.3770795036764705,0.7019607843137254,0.192156862745098,0.3764705882352941,violet-red
1398,7253788552180387098,0.5632463575708059,0.4129927491830063,0.5560802185457514,0.5450980392156862,0.9333333333333332,0.6705882352941176,gray
1399,7135491312173747461,0.23987566380718933,0.3275301266339867,0.4178172657952067,0.2666666666666666,0.6039215686274509,0.3137254901960784,yellow-green
1400,6991116315918486789,0.6527258646514158,0.26990059912854014,1.1942938112745094,0.6450980392156863,0.0588235294117647,0.6705882352941176,gray
1401,7148768493687540998,0.671726068899782,0.15774058755446613,0.3929193899782134,0.9411764705882352,0.188235294117647,0.2784313725490196,gray
1402,7262755653410622753,0.43656854234749454,0.18629578567538116,0.5617387493191721,0.1333333333333333,0.0823529411764705,0.5764705882352941,gray
1403,7281321993633369377,0.524743838507625,0.10003106277233091,0.579124114923747,0.615686274509804,0.0784313725490196,0.8627450980392157,gray
1404,7010476167975177477,0.23814976511437896,0.21409186070261424,0.1901522501361654,0.0,0.0,0.0,black
1405,7223114751088266501,0.15067784926470562,0.10118166190087129,0.20018892973856195,0.0,0.0,0.0,black
1406,6994361931930815749,0.29873068150871446,0.24879110498365997,0.6332848243464051,0.1215686274509803,0.2274509803921568,0.7490196078431373,yellow
1407,7137717957416717574,0.2940325435729846,0.5139956937636164,0.3069116796023964,0.2627450980392157,0.5529411764705883,0.4078431372549019,yellow-green
